t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
29520,6956,1,5,2,4,4,2,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1
29530,6957,1,5,4,5,1,2,3,1,0,0,0,1,1,1,1,1,0,0,1,0,0
29540,6958,1,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1
29550,6959,1,3,5,5,4,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1
29560,6960,0,2,1,4,1,5,3,3,1,0,0,1,0,1,0,0,0,1,1,1,0
29570,6961,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
29580,6962,1,4,1,2,2,4,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0
29590,6963,1,5,4,2,4,4,3,3,3,5,0,0,1,1,0,1,1,0,1,1,1
29600,6964,0,1,4,5,5,2,4,0,0,0,0,0,1,1,1,0,1,1,0,0,0
29610,6965,1,2,2,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
29620,6966,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
29630,6967,1,4,2,2,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29640,6968,1,1,5,2,5,1,1,5,2,4,2,1,1,0,0,1,1,0,0,1,0
29650,6969,0,3,3,4,3,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0
29660,6970,0,1,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
29670,6971,0,5,5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
29680,6972,1,2,4,5,4,2,1,2,2,1,4,1,1,0,0,0,1,1,0,0,0
29690,6973,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
29700,6974,1,4,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0
29710,6975,1,5,2,1,1,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29720,6976,0,5,3,4,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0
29730,6977,0,5,3,2,3,2,3,1,0,0,0,0,0,1,1,1,1,0,1,1,1
29740,6978,1,3,3,3,5,3,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1
29750,6979,1,5,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
29760,6980,1,2,1,3,4,1,2,5,5,0,0,0,1,0,1,0,0,1,1,1,1
29770,6981,0,1,3,5,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
29780,6982,0,5,4,3,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29790,6983,0,2,5,2,4,3,2,2,5,4,4,0,0,1,0,1,0,1,1,1,0
29800,6984,1,3,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1
29810,6985,1,4,3,2,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
29820,6986,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1
29830,6987,1,3,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
29840,6988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0
29850,6989,1,3,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
29860,6990,1,1,5,5,4,3,1,3,4,0,0,1,0,1,0,1,1,1,0,0,0
29870,6991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29880,6992,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
29890,6993,1,1,5,3,3,3,2,1,4,4,2,0,1,1,0,1,1,0,0,0,1
29900,6994,1,3,5,4,3,1,3,4,0,0,0,1,0,1,1,1,1,1,0,0,1
29910,6995,1,2,3,5,2,4,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1
29920,6996,1,5,4,1,4,3,3,1,4,0,0,1,1,1,1,0,1,1,1,1,1
29930,6997,1,4,5,3,5,4,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
29940,6998,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
29950,6999,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
29960,7000,0,3,2,2,1,3,1,3,2,5,1,0,1,0,1,0,0,0,1,0,0
29970,7001,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
29980,7002,0,3,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
29990,7003,1,4,2,5,3,2,1,3,1,5,0,1,1,0,1,1,1,0,1,1,1
30000,7004,1,1,4,2,1,1,2,3,3,1,2,0,1,1,0,1,0,0,1,0,1
30010,7005,1,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
30020,7006,0,5,5,3,3,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
30030,7007,1,5,3,5,2,4,5,2,5,4,0,0,0,1,0,1,1,1,1,0,1
30040,7008,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
30050,7009,1,1,2,4,3,2,5,2,3,5,0,0,1,1,1,0,1,0,0,1,0
30060,7010,0,2,1,1,1,4,5,2,3,1,4,0,0,0,0,0,0,1,1,1,0
30070,7011,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
30080,7012,0,4,5,5,3,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1
30090,7013,0,1,3,5,5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
30100,7014,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
30110,7015,0,2,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
30120,7016,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
30130,7017,0,1,4,1,1,2,2,0,0,0,0,1,1,1,1,0,1,1,0,0,1
30140,7018,1,5,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
30150,7019,1,2,5,5,1,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
30160,7020,1,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30170,7021,0,5,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0
30180,7022,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30190,7023,1,2,1,2,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
30200,7024,0,4,5,4,5,5,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1
30210,7025,0,3,2,4,2,3,1,2,2,5,0,0,1,0,1,0,1,0,1,1,0
30220,7026,1,5,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
30230,7027,1,4,3,5,3,2,2,2,4,2,0,1,1,0,1,1,1,0,1,1,1
30240,7028,1,2,4,2,4,5,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
30250,7029,0,5,2,3,5,5,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1
30260,7030,1,5,2,5,2,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
30270,7031,0,2,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0
30280,7032,0,1,1,1,3,4,2,4,3,3,2,1,0,1,1,1,0,0,0,1,1
30290,7033,1,5,1,5,4,3,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0
30300,7034,1,4,3,2,5,2,4,0,0,0,0,1,1,1,1,0,1,0,1,1,0
30310,7035,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
30320,7036,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
30330,7037,1,5,1,1,3,2,1,5,1,3,3,1,1,0,0,1,0,0,0,1,0
30340,7038,1,5,4,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0
30350,7039,0,5,1,5,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1
30360,7040,1,2,3,2,2,3,1,1,3,1,0,1,0,1,0,0,1,0,0,1,0
30370,7041,1,2,5,2,4,3,5,1,5,1,0,0,0,0,1,0,1,0,0,1,0
30380,7042,0,3,3,5,3,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
30390,7043,1,3,2,2,2,2,2,5,4,0,0,1,1,1,1,0,1,1,0,1,0
30400,7044,0,4,2,1,3,2,5,5,5,4,4,0,1,1,0,0,0,0,1,1,0
30410,7045,0,3,3,3,4,4,2,4,3,4,0,0,0,0,1,0,0,0,0,0,0
30420,7046,0,3,4,1,4,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
30430,7047,0,2,5,1,1,1,1,1,2,2,1,1,1,0,1,1,1,1,0,1,0
30440,7048,1,5,2,1,2,2,1,5,0,0,0,1,0,1,0,0,1,1,1,0,1
30450,7049,0,3,5,4,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1
30460,7050,0,5,3,4,5,4,4,1,5,1,4,0,0,1,1,0,0,0,1,1,1
30470,7051,0,1,2,5,1,3,4,2,4,3,0,0,0,0,1,0,1,1,0,0,1
30480,7052,1,3,5,2,3,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
30490,7053,1,3,5,5,2,4,2,3,0,0,0,1,0,1,1,1,1,0,0,0,1
30500,7054,1,3,4,1,2,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1
30510,7055,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
30520,7056,0,5,3,3,4,3,5,1,5,2,0,0,1,1,1,1,0,1,0,1,0
30530,7057,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
30540,7058,1,3,3,1,1,3,4,2,5,0,0,0,1,0,1,0,1,1,0,0,0
30550,7059,0,4,1,2,4,1,1,4,0,0,0,0,0,0,1,0,1,1,1,1,1
30560,7060,0,1,1,4,4,4,3,2,0,0,0,0,1,0,0,0,0,1,0,1,1
30570,7061,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
30580,7062,1,3,1,1,2,1,1,5,2,2,0,1,0,1,0,1,0,1,0,0,0
30590,7063,0,2,4,5,1,3,3,5,2,2,3,1,1,1,0,1,1,1,0,0,0
30600,7064,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
30610,7065,1,2,1,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1
30620,7066,1,4,1,1,3,4,3,2,5,0,0,0,1,0,0,0,1,0,0,1,1
30630,7067,1,2,2,3,5,1,5,5,2,1,0,1,1,0,1,1,0,0,0,0,1
30640,7068,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
30650,7069,1,4,2,4,1,2,2,1,1,0,0,1,0,1,0,1,1,0,1,1,1
30660,7070,0,1,5,2,1,4,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
30670,7071,1,4,4,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1
30680,7072,1,4,5,2,4,5,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
30690,7073,0,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
30700,7074,1,1,1,3,5,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1
30710,7075,0,3,1,3,2,4,3,2,5,2,0,0,1,1,1,0,0,1,1,0,0
30720,7076,0,3,1,2,4,5,2,3,0,0,0,0,0,1,0,1,1,1,1,1,1
30730,7077,0,1,3,4,5,5,1,4,3,5,4,0,0,1,1,0,0,1,0,0,0
30740,7078,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
30750,7079,0,3,3,4,5,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1
30760,7080,0,5,2,2,5,2,1,3,0,0,0,1,0,1,0,1,0,0,1,1,1
30770,7081,1,2,3,2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0
30780,7082,1,4,3,3,4,3,3,4,3,3,2,1,0,0,0,1,0,0,1,0,0
30790,7083,0,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30800,7084,0,3,5,5,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
30810,7085,0,1,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
30820,7086,0,2,4,1,3,3,2,5,0,0,0,1,1,1,1,1,0,0,0,1,1
30830,7087,1,5,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
30840,7088,1,2,5,4,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
30850,7089,1,3,1,4,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1
30860,7090,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
30870,7091,1,4,1,5,5,1,2,1,4,5,2,0,0,0,1,0,0,0,0,0,0
30880,7092,0,1,3,3,1,4,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0
30890,7093,1,2,4,5,5,1,4,2,3,0,0,1,1,1,1,1,0,1,0,0,1
30900,7094,1,2,4,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
30910,7095,0,1,5,3,2,1,1,2,3,4,0,0,0,1,1,1,1,0,1,0,1
30920,7096,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
30930,7097,0,2,5,5,3,4,3,3,5,2,5,0,1,0,1,1,0,0,0,1,0
30940,7098,1,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
30950,7099,1,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
30960,7100,1,5,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1
30970,7101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
30980,7102,0,5,3,4,1,1,4,2,1,0,0,1,0,0,0,1,1,1,0,0,1
30990,7103,0,2,2,1,3,2,5,5,2,3,1,1,1,1,1,1,1,1,0,0,1
31000,7104,1,5,1,5,3,5,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
31010,7105,1,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
31020,7106,0,1,3,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
31030,7107,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
31040,7108,0,1,4,5,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
31050,7109,0,4,1,5,5,3,2,0,0,0,0,1,1,0,0,1,0,0,0,1,1
31060,7110,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31070,7111,0,1,3,2,3,1,5,0,0,0,0,1,1,1,0,1,1,0,1,1,1
31080,7112,0,1,2,1,3,2,3,5,5,5,1,0,0,0,1,0,0,0,0,1,0
31090,7113,1,1,3,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
31100,7114,0,5,4,2,4,4,3,4,4,5,3,0,1,1,1,1,0,0,1,1,1
31110,7115,1,1,3,1,4,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0
31120,7116,0,2,2,5,2,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
31130,7117,1,2,3,5,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,1
31140,7118,0,2,3,4,4,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
31150,7119,0,5,2,1,2,3,2,5,5,5,0,0,0,0,0,0,1,0,0,0,1
31160,7120,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31170,7121,1,5,5,2,4,2,4,0,0,0,0,0,1,0,0,0,1,1,1,0,0
31180,7122,0,5,4,5,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
31190,7123,0,4,3,2,2,1,5,5,4,5,0,0,1,1,1,0,1,0,0,1,0
31200,7124,0,5,4,2,3,3,5,4,1,4,0,0,0,1,1,0,1,1,0,1,0
31210,7125,0,2,5,2,5,2,2,3,0,0,0,1,1,1,0,0,1,0,0,1,0
31220,7126,1,3,2,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
31230,7127,0,2,1,4,1,3,2,0,0,0,0,1,1,0,1,1,1,1,0,1,0
31240,7128,1,3,5,2,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0
31250,7129,1,4,3,4,4,3,5,4,0,0,0,1,1,0,0,1,1,0,1,0,1
31260,7130,0,3,4,5,1,4,2,4,1,3,5,0,1,1,1,0,0,0,1,1,0
31270,7131,0,2,2,1,1,3,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0
31280,7132,1,1,2,5,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0
31290,7133,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1
31300,7134,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
31310,7135,1,3,1,3,1,5,3,0,0,0,0,0,1,0,1,1,1,1,1,0,1
31320,7136,1,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
31330,7137,1,4,4,1,3,3,3,4,5,3,0,0,0,0,1,0,1,1,0,0,1
31340,7138,1,2,5,4,2,4,5,4,4,0,0,1,0,0,1,0,0,1,1,1,1
31350,7139,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
31360,7140,1,4,1,2,2,1,2,1,3,1,0,1,0,1,0,1,1,1,0,1,0
31370,7141,1,5,5,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1
31380,7142,1,3,4,4,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0
31390,7143,0,3,1,1,4,4,3,4,1,2,4,0,1,0,1,0,1,1,1,0,0
31400,7144,0,4,4,2,1,4,2,4,2,3,4,0,0,0,1,1,1,0,0,1,1
31410,7145,1,3,3,5,2,3,1,3,0,0,0,1,0,0,1,0,0,0,1,0,1
31420,7146,1,1,1,5,5,3,5,1,3,0,0,0,0,0,1,0,0,0,0,1,0
31430,7147,1,1,4,5,2,2,2,4,2,4,1,1,0,1,0,1,1,1,1,1,0
31440,7148,0,2,3,2,3,2,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
31450,7149,0,2,4,5,4,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
31460,7150,1,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
31470,7151,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
31480,7152,0,1,3,5,3,2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
31490,7153,1,2,4,1,1,2,5,1,4,4,4,0,1,1,0,1,0,1,0,1,0
31500,7154,0,2,4,2,5,5,1,3,2,0,0,0,1,1,0,1,1,1,1,0,0
31510,7155,1,5,4,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
31520,7156,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
31530,7157,1,5,1,5,5,1,3,5,1,5,5,1,1,0,0,1,0,1,1,1,0
31540,7158,1,3,4,5,5,5,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
31550,7159,1,5,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
31560,7160,1,2,4,1,1,2,3,2,5,1,1,0,1,1,1,0,1,0,1,0,0
31570,7161,0,2,3,3,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1
31580,7162,0,1,5,2,2,3,3,2,2,5,2,1,1,0,0,1,0,1,0,0,1
31590,7163,1,4,2,5,3,4,5,0,0,0,0,0,1,0,1,1,0,0,0,1,0
31600,7164,1,5,4,5,5,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1
31610,7165,1,5,3,3,3,4,4,3,0,0,0,1,1,1,0,1,0,0,1,0,1
31620,7166,0,2,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1
31630,7167,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
31640,7168,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
31650,7169,0,5,5,4,3,5,1,3,2,2,0,1,1,1,0,1,0,0,1,1,0
31660,7170,1,4,4,3,4,1,4,0,0,0,0,1,0,1,1,1,0,0,1,1,1
31670,7171,0,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
31680,7172,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
31690,7173,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
31700,7174,1,3,1,2,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
31710,7175,1,4,5,4,2,2,5,3,3,1,0,1,0,1,1,0,0,1,0,1,1
31720,7176,1,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
31730,7177,1,5,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
31740,7178,0,3,1,4,5,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
31750,7179,1,3,1,5,2,5,5,2,4,0,0,1,0,1,1,0,1,1,0,1,0
31760,7180,1,3,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
31770,7181,1,2,4,4,2,5,3,0,0,0,0,1,0,0,1,1,1,1,1,0,1
31780,7182,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
31790,7183,1,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
31800,7184,1,3,5,4,3,4,3,5,0,0,0,1,1,1,1,0,1,1,0,1,1
31810,7185,0,5,1,4,5,1,3,0,0,0,0,0,1,1,1,1,1,1,0,1,1
31820,7186,0,3,5,5,5,2,3,4,1,3,1,1,1,0,1,0,0,1,1,1,1
31830,7187,0,2,2,1,1,4,2,0,0,0,0,0,1,0,1,1,0,1,0,1,1
31840,7188,1,3,4,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
31850,7189,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
31860,7190,1,1,3,2,1,3,5,3,2,3,4,0,0,0,0,1,1,1,1,1,1
31870,7191,1,3,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
31880,7192,0,3,1,3,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
31890,7193,0,1,3,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31900,7194,0,3,4,4,1,5,2,4,4,3,0,0,0,1,0,1,0,1,0,0,0
31910,7195,0,4,1,5,2,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
31920,7196,0,1,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
31930,7197,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
31940,7198,0,2,5,4,1,5,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
31950,7199,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
31960,7200,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
31970,7201,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
31980,7202,0,1,3,2,3,2,5,2,2,1,3,1,0,0,0,1,0,0,1,0,1
31990,7203,0,5,1,4,2,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
32000,7204,1,1,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
32010,7205,0,2,1,4,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
32020,7206,0,2,2,5,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
32030,7207,1,5,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
32040,7208,0,4,1,2,3,5,2,3,2,3,2,1,1,1,0,1,1,0,0,0,1
32050,7209,1,2,4,2,5,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0
32060,7210,0,1,1,3,1,2,3,4,0,0,0,0,1,1,0,0,0,0,0,0,1
32070,7211,1,3,3,1,5,4,4,3,4,0,0,1,0,1,0,0,1,1,1,1,0
32080,7212,1,4,4,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
32090,7213,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1
32100,7214,1,1,4,4,5,3,5,3,5,4,0,0,1,1,1,0,0,1,1,0,1
32110,7215,0,2,3,3,5,3,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0
32120,7216,0,4,4,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1
32130,7217,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
32140,7218,1,2,1,2,3,4,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
32150,7219,0,2,3,5,5,4,1,4,2,0,0,0,0,1,1,0,1,0,1,1,0
32160,7220,0,1,3,2,2,1,4,5,3,4,0,0,1,0,0,1,0,0,0,1,0
32170,7221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
32180,7222,0,3,2,5,2,5,4,4,4,0,0,0,1,0,1,1,0,0,1,1,1
32190,7223,0,3,4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
32200,7224,1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
32210,7225,1,1,1,4,2,1,4,4,0,0,0,0,0,0,1,0,1,1,0,1,0
32220,7226,0,1,3,2,4,5,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
32230,7227,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1
32240,7228,0,1,4,5,5,2,5,3,0,0,0,1,0,0,1,0,1,1,1,0,1
32250,7229,1,5,3,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
32260,7230,0,2,4,2,2,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
32270,7231,0,4,4,5,5,1,3,3,0,0,0,1,0,1,1,0,1,0,1,1,0
32280,7232,1,3,3,5,3,1,2,2,5,3,0,0,0,0,0,0,0,0,1,1,0
32290,7233,0,4,5,4,2,5,5,1,5,1,0,0,1,1,0,1,0,0,1,1,0
32300,7234,1,1,2,5,2,5,2,5,2,0,0,0,1,1,0,0,1,1,1,1,0
32310,7235,0,4,4,2,4,2,5,5,5,0,0,1,0,1,0,0,1,0,1,1,1
32320,7236,0,2,2,5,1,1,3,5,0,0,0,0,0,1,0,0,1,1,1,1,0
32330,7237,1,2,4,3,1,2,1,1,2,4,3,0,1,1,0,1,1,0,0,0,0
32340,7238,1,2,5,5,4,4,4,3,4,1,0,1,0,0,1,0,0,0,1,1,1
32350,7239,1,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
32360,7240,1,2,2,4,2,1,2,1,2,3,0,0,1,0,1,1,1,1,0,0,1
32370,7241,1,3,2,1,1,5,2,5,1,0,0,0,1,1,1,0,1,1,0,1,0
32380,7242,0,4,2,2,1,3,1,5,1,0,0,1,0,1,1,1,0,0,1,1,1
