t,ID,TICKET,ROLLER_1,ROLLER_2,ROLLER_3,ROLLER_4,ROLLER_5,ROLLER_6,ROLLER_7,ROLLER_8,ROLLER_9,ROLLER_10,PRIORITY_1,PRIORITY_2,PRIORITY_3,PRIORITY_4,PRIORITY_5,PRIORITY_6,PRIORITY_7,PRIORITY_8,PRIORITY_9,PRIORITY_10
32540,3253,1,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
32550,3254,1,3,1,3,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32560,3255,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32570,3256,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
32580,3257,1,3,2,1,3,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32590,3258,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32600,3259,0,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
32610,3260,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
32620,3261,1,5,4,5,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
32630,3262,0,2,3,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32640,3263,0,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
32650,3264,1,2,4,1,4,2,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0
32660,3265,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
32670,3266,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32680,3267,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
32690,3268,0,2,2,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
32700,3269,1,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
32710,3270,1,5,5,5,4,3,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0
32720,3271,1,5,3,5,4,1,3,0,0,0,0,1,1,0,1,1,0,1,0,0,0
32730,3272,0,2,5,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
32740,3273,0,4,1,3,2,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
32750,3274,0,4,3,1,4,3,1,4,0,0,0,1,1,0,1,1,0,1,0,0,0
32760,3275,0,4,2,5,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32770,3276,0,3,3,1,1,3,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0
32780,3277,0,3,4,1,2,3,4,0,0,0,0,0,1,1,0,1,0,1,0,0,0
32790,3278,1,4,4,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
32800,3279,1,4,4,3,1,5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
32810,3280,1,4,1,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
32820,3281,1,3,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
32830,3282,0,3,4,5,2,5,5,1,0,0,0,1,1,0,1,1,1,0,0,0,0
32840,3283,1,5,3,4,2,5,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0
32850,3284,1,3,3,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
32860,3285,0,1,2,5,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
32870,3286,0,5,2,2,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
32880,3287,1,3,3,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
32890,3288,1,3,4,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
32900,3289,0,4,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
32910,3290,0,1,5,4,2,2,3,1,0,0,0,1,0,0,0,1,1,0,0,0,0
32920,3291,1,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
32930,3292,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
32940,3293,1,3,2,2,3,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
32950,3294,0,3,5,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
32960,3295,1,3,1,1,3,3,5,0,0,0,0,1,1,1,0,1,1,1,0,0,0
32970,3296,1,1,4,2,2,4,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
32980,3297,0,3,3,4,3,1,2,0,0,0,0,1,0,1,0,1,1,1,0,0,0
32990,3298,1,3,5,3,5,1,1,5,0,0,0,1,0,0,0,0,1,1,0,0,0
33000,3299,0,2,1,4,3,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
33010,3300,0,3,3,4,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
33020,3301,1,2,4,1,3,3,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0
33030,3302,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33040,3303,1,4,1,4,3,1,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0
33050,3304,1,4,1,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
33060,3305,1,2,5,4,5,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0
33070,3306,1,1,4,1,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33080,3307,0,3,2,4,3,1,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33090,3308,0,5,4,5,5,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
33100,3309,0,1,4,5,5,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
33110,3310,1,2,4,1,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
33120,3311,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
33130,3312,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33140,3313,1,2,4,2,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
33150,3314,1,3,5,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
33160,3315,0,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33170,3316,1,4,5,5,3,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33180,3317,0,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
33190,3318,0,3,5,2,2,3,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0
33200,3319,0,4,1,1,1,4,3,3,0,0,0,1,1,0,1,1,1,0,0,0,0
33210,3320,1,5,2,3,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
33220,3321,0,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33230,3322,0,5,5,4,5,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
33240,3323,0,1,1,5,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
33250,3324,1,4,3,1,5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
33260,3325,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
33270,3326,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
33280,3327,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
33290,3328,0,2,5,3,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
33300,3329,0,1,2,5,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
33310,3330,1,3,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
33320,3331,1,5,5,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
33330,3332,0,1,3,4,3,5,4,2,0,0,0,0,0,1,1,1,0,0,0,0,0
33340,3333,1,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
33350,3334,0,4,4,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
33360,3335,0,5,2,5,2,3,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0
33370,3336,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
33380,3337,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
33390,3338,1,4,5,5,3,3,5,2,0,0,0,1,1,1,0,1,1,0,0,0,0
33400,3339,1,2,2,5,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
33410,3340,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33420,3341,1,5,2,2,3,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
33430,3342,0,4,1,5,5,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
33440,3343,0,3,3,1,5,1,2,1,0,0,0,1,1,0,1,1,0,0,0,0,0
33450,3344,0,1,3,4,2,5,5,4,0,0,0,0,1,1,0,1,0,0,0,0,0
33460,3345,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
33470,3346,1,5,5,3,2,2,1,2,0,0,0,1,1,1,0,1,0,0,0,0,0
33480,3347,1,2,3,1,4,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33490,3348,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33500,3349,1,3,5,2,2,4,5,4,0,0,0,0,1,1,1,1,0,0,0,0,0
33510,3350,1,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
33520,3351,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
33530,3352,0,2,2,1,3,2,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33540,3353,0,2,3,5,1,3,5,4,0,0,0,1,1,1,0,1,0,1,0,0,0
33550,3354,0,4,2,3,4,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
33560,3355,1,2,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0
33570,3356,0,2,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
33580,3357,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33590,3358,0,4,3,2,5,1,2,4,0,0,0,0,1,0,1,0,1,0,0,0,0
33600,3359,1,3,1,4,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
33610,3360,0,5,5,3,4,1,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0
33620,3361,1,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33630,3362,1,1,2,1,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
33640,3363,1,2,4,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33650,3364,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
33660,3365,0,1,2,4,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
33670,3366,0,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
33680,3367,0,3,3,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
33690,3368,1,5,1,3,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0
33700,3369,0,5,3,4,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
33710,3370,1,4,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
33720,3371,0,1,4,4,3,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
33730,3372,1,3,2,1,5,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
33740,3373,0,5,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
33750,3374,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
33760,3375,1,5,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33770,3376,0,1,2,4,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
33780,3377,0,5,4,2,2,4,2,2,0,0,0,0,1,1,1,0,1,1,0,0,0
33790,3378,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
33800,3379,0,2,5,3,3,1,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0
33810,3380,1,2,3,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
33820,3381,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
33830,3382,1,5,2,2,3,3,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
33840,3383,1,4,2,5,1,1,5,3,0,0,0,1,0,1,1,0,1,0,0,0,0
33850,3384,1,3,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
33860,3385,1,5,5,2,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
33870,3386,0,1,4,2,5,5,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
33880,3387,1,3,2,2,4,5,5,2,0,0,0,1,0,1,1,0,1,0,0,0,0
33890,3388,1,1,2,1,3,4,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
33900,3389,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33910,3390,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
33920,3391,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
33930,3392,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
33940,3393,1,1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
33950,3394,0,3,5,5,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33960,3395,0,3,5,1,5,4,5,0,0,0,0,1,0,1,1,0,1,0,0,0,0
33970,3396,0,2,2,4,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
33980,3397,1,4,3,5,2,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
33990,3398,1,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34000,3399,0,4,4,2,2,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34010,3400,1,5,1,1,3,5,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0
34020,3401,1,3,2,4,3,4,5,1,0,0,0,1,1,0,0,1,0,1,0,0,0
34030,3402,1,5,2,1,4,1,3,3,0,0,0,0,1,1,1,0,1,0,0,0,0
34040,3403,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
34050,3404,0,5,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
34060,3405,1,5,4,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
34070,3406,0,1,2,3,5,5,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0
34080,3407,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34090,3408,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
34100,3409,1,1,1,5,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
34110,3410,0,1,3,2,1,5,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0
34120,3411,1,5,1,4,3,2,3,5,0,0,0,0,1,1,1,0,1,0,0,0,0
34130,3412,1,2,4,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
34140,3413,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34150,3414,0,4,2,3,4,2,5,5,0,0,0,0,1,0,0,0,1,1,0,0,0
34160,3415,1,2,3,3,3,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
34170,3416,1,1,3,2,4,2,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0
34180,3417,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
34190,3418,0,3,1,5,5,5,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
34200,3419,1,4,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
34210,3420,0,3,2,1,3,2,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0
34220,3421,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
34230,3422,1,1,2,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
34240,3423,1,5,5,3,1,3,5,0,0,0,0,1,0,1,0,0,1,1,0,0,0
34250,3424,1,5,4,1,5,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
34260,3425,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
34270,3426,1,4,5,3,3,4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
34280,3427,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
34290,3428,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
34300,3429,1,2,1,4,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
34310,3430,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34320,3431,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34330,3432,0,3,4,5,4,3,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0
34340,3433,1,1,4,3,4,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
34350,3434,0,5,4,3,1,1,5,5,0,0,0,1,0,0,1,1,0,1,0,0,0
34360,3435,0,2,4,3,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
34370,3436,1,4,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
34380,3437,1,4,5,4,1,1,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0
34390,3438,1,1,1,4,3,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0
34400,3439,0,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34410,3440,1,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34420,3441,1,4,3,2,3,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
34430,3442,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
34440,3443,1,5,3,1,5,2,5,5,0,0,0,0,0,1,1,1,1,1,0,0,0
34450,3444,0,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
34460,3445,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34470,3446,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
34480,3447,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
34490,3448,0,5,5,1,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34500,3449,1,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
34510,3450,1,5,5,1,5,3,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0
34520,3451,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34530,3452,0,3,3,4,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
34540,3453,1,4,1,1,2,2,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0
34550,3454,0,2,5,5,1,5,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0
34560,3455,1,4,5,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
34570,3456,1,3,2,3,3,5,2,4,0,0,0,1,0,0,0,1,1,0,0,0,0
34580,3457,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
34590,3458,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34600,3459,1,1,1,4,3,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
34610,3460,1,3,3,5,3,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
34620,3461,0,1,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
34630,3462,1,5,5,5,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
34640,3463,1,3,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
34650,3464,1,2,3,3,3,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
34660,3465,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
34670,3466,1,3,4,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0
34680,3467,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
34690,3468,1,3,4,5,5,4,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
34700,3469,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34710,3470,0,2,2,2,3,3,4,0,0,0,0,1,0,1,0,1,1,0,0,0,0
34720,3471,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34730,3472,1,2,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
34740,3473,1,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34750,3474,0,3,3,1,1,3,5,0,0,0,0,0,1,0,1,0,1,1,0,0,0
34760,3475,0,2,1,4,2,3,3,0,0,0,0,1,1,0,1,1,1,0,0,0,0
34770,3476,1,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34780,3477,1,4,4,3,2,2,3,3,0,0,0,1,1,0,1,1,0,0,0,0,0
34790,3478,1,2,2,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0
34800,3479,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
34810,3480,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
34820,3481,0,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34830,3482,1,2,5,3,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
34840,3483,1,5,2,5,3,3,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0
34850,3484,0,5,4,5,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
34860,3485,0,2,5,1,2,5,5,4,0,0,0,1,0,1,1,0,0,0,0,0,0
34870,3486,1,5,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
34880,3487,0,3,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34890,3488,0,3,1,1,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
34900,3489,1,4,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
34910,3490,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
34920,3491,0,2,4,3,4,5,4,4,0,0,0,1,1,1,1,0,0,0,0,0,0
34930,3492,1,5,2,2,2,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
34940,3493,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
34950,3494,0,1,1,4,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34960,3495,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
34970,3496,1,2,5,4,3,3,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
34980,3497,0,4,5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
34990,3498,1,1,4,3,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
35000,3499,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
35010,3500,0,2,3,5,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
35020,3501,0,5,2,1,4,5,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
35030,3502,0,1,4,4,4,2,4,0,0,0,0,0,1,0,1,0,1,1,0,0,0
35040,3503,0,3,1,5,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
35050,3504,0,3,5,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
35060,3505,1,5,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
35070,3506,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
35080,3507,1,1,5,5,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
35090,3508,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
35100,3509,0,3,4,2,3,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
35110,3510,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
35120,3511,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0
35130,3512,0,1,4,5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
35140,3513,0,2,2,1,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
35150,3514,1,5,3,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
35160,3515,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35170,3516,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35180,3517,0,2,2,3,5,3,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0
35190,3518,1,3,1,1,4,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35200,3519,1,4,1,1,2,5,5,3,0,0,0,1,1,1,1,0,0,1,0,0,0
35210,3520,0,4,1,5,4,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
35220,3521,1,1,4,1,4,4,1,3,0,0,0,0,1,1,1,0,0,0,0,0,0
35230,3522,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
35240,3523,1,5,1,4,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
35250,3524,1,2,4,1,3,2,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0
35260,3525,0,4,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
35270,3526,0,2,3,4,5,5,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
35280,3527,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
35290,3528,0,2,4,4,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35300,3529,0,5,1,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
35310,3530,0,1,4,1,3,1,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0
35320,3531,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
35330,3532,1,1,3,2,1,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35340,3533,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
35350,3534,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
35360,3535,0,4,3,1,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
35370,3536,0,4,1,4,1,4,4,0,0,0,0,0,1,1,0,1,1,1,0,0,0
35380,3537,1,4,5,5,2,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
35390,3538,1,1,4,5,5,1,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0
35400,3539,1,3,2,3,4,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
